product_id,product_name,category,num_reviews_total,num_reviews_clean,num_fakes_removed,avg_star_rating,avg_predicted_star,avg_predicted_confidence,agg_norm_rating,agg_predicted_star_norm,agg_predicted_confidence,agg_mean_mismatch,agg_helpful_votes_total,fuzzy_quality,fuzzy_consensus,fuzzy_dispute,fuzzy_engagement,topsis_score,confidence_discount,senticrank_score,senticrank_score_100,baseline_star_score,sentic_rank_overall,sentic_rank_in_category,baseline_rank_overall,rank_delta
131893133,Яндекс Бейсик с Алисой YNDX-00075 127 см черный,TVs,28,28,0,5.0,5.0,0.9090279139559723,1.0,1.0,0.9127889410319284,0.0,391.0,0.875,1.0,1.0,0.660397426986143,0.9281112406512074,0.8484848484848485,0.8741028252839783,87.41028252839783,100.0,3,1,1,-2
131892887,Яндекс Бейсик с Алисой YNDX-00074 109 см черный,TVs,29,29,0,4.896551724137931,4.896551724137931,0.9020776819309171,0.9706405693950179,0.9706405693950179,0.8888913414549827,0.0,281.0,0.875,1.0,1.0,0.6239721206185128,0.9164887945814375,0.8529411764705882,0.8637513361139129,86.37513361139129,97.93103448275862,7,2,211,204
133033164,Яндекс Бейсик с Алисой YNDX-00076 140 см черный,TVs,28,28,0,4.857142857142857,4.714285714285714,0.8518512724921043,0.9884169884169886,0.9305019305019295,0.8594420473974815,0.23166023166023583,259.0,0.875,1.0,1.0,0.6149889152307927,0.9181153747820111,0.8484848484848485,0.8635655415026069,86.35655415026069,97.14285714285712,8,3,256,248
119988211,LG 65UT80006LA 165 см черный,TVs,30,30,0,5.0,5.0,0.8638295244313751,1.0,1.0,0.8401138845516225,0.0,178.0,0.875,1.0,1.0,0.573703905619032,0.9111601156554756,0.8571428571428571,0.859868592735408,85.9868592735408,100.0,10,4,1,-9
115757061,Leadbros 32FZ-B 81 см черный,TVs,29,29,0,4.758620689655173,4.724137931034483,0.8521753567010237,0.9703196347031973,0.9668949771689507,0.8577592329660412,0.013698630136986207,219.0,0.875,1.0,1.0,0.596513408606057,0.9111840159872188,0.8529411764705882,0.858129858206025,85.8129858206025,95.17241379310344,12,5,336,324
121225833,Яндекс Про QLED YNDX-00101 140 см черный,TVs,28,28,0,4.892857142857143,4.928571428571429,0.8653597163880676,0.9873595505617977,0.9915730337078652,0.8999747212724656,0.01685393258426971,178.0,0.875,1.0,1.0,0.573703905619032,0.9099708308237024,0.8484848484848485,0.854979854971636,85.4979854971636,97.85714285714286,18,6,216,198
109729462,SMART 32G7000 81 см черный,TVs,27,27,0,3.3703703703703702,3.4444444444444446,0.857081992468261,0.8974017321785484,0.9010659560293144,0.9224954232366676,0.014656895403064422,1501.0,0.875,1.0,1.0,0.8089599819308099,0.9072302140431451,0.84375,0.8501260025387763,85.01260025387764,67.4074074074074,29,7,624,595
124495639,TCL 55C765 140 см черный,TVs,30,30,0,4.966666666666667,4.7,0.7937491716246873,0.9903846153846153,0.9230769230769219,0.8019356965064606,0.26923076923077377,104.0,0.875,1.0,1.0,0.5147092060272822,0.8991008260871581,0.8571428571428571,0.8470264025019786,84.70264025019786,99.33333333333334,34,8,121,87
138975838,NeLus 24UP77 61 см черный,TVs,28,28,0,4.964285714285714,4.964285714285714,0.8922463588143049,0.9672131147540978,0.9672131147540978,0.8954234776990058,0.0,122.0,0.875,1.0,1.0,0.5322081415512727,0.8983685132939667,0.8484848484848485,0.8427491073873612,84.27491073873612,99.28571428571429,44,9,136,92
120393130,LG 55UT80006LA 140 см черный,TVs,30,30,0,4.866666666666666,4.9,0.8782735969647041,0.943840579710144,0.9528985507246369,0.8724918568503576,0.0362318840579722,138.0,0.875,1.0,1.0,0.5457328746253829,0.8939408714981874,0.8571428571428571,0.8415314587035051,84.15314587035051,97.33333333333333,47,10,235,188
135306521,Яндекс QLED YNDX-00095 140 см черный,TVs,29,29,0,4.862068965517241,4.862068965517241,0.8340388661429884,0.9848484848484858,0.9848484848484858,0.8410965742327604,0.0,66.0,0.875,1.0,1.0,0.46502201069294585,0.8891329704094926,0.8529411764705882,0.8347623484486705,83.47623484486705,97.24137931034483,68,11,247,179
131021203,ARG A70U1C1 178 см черный,TVs,30,30,0,4.9,4.9,0.7804518947794086,0.9765625000000009,0.9765625000000009,0.7893200646512939,0.06249999999999744,64.0,0.875,0.9786401293006306,1.0,0.46167036151600516,0.8868969755925179,0.8571428571428571,0.834030266307998,83.4030266307998,98.00000000000001,71,12,204,133
146297232,Lenox 32G9000 81 см черный,TVs,30,30,0,4.933333333333334,4.9,0.8829484869115024,0.973684210526316,0.967105263157895,0.880533135911193,0.026315789473683945,38.0,0.875,1.0,1.0,0.4051751119984443,0.8764306421298707,0.8571428571428571,0.822884448421101,82.2884448421101,98.66666666666667,110,13,167,57
138350776,NeLus 43UQ80 109 см черный,TVs,21,21,0,5.0,5.0,0.9016233499206316,1.0,1.0,0.9173154409690901,0.0,79.0,0.875,1.0,1.0,0.48463443609850604,0.8943219757186613,0.8076923076923077,0.8222101523890457,82.22101523890457,100.0,116,14,1,-115
119247827,Samsung UE75DU7100UXCE 191 см черный,TVs,25,25,0,4.96,4.84,0.8713251144896185,0.9897959183673477,0.9591836734693908,0.8611536942902357,0.1224489795918274,49.0,0.875,1.0,1.0,0.432653934195256,0.8838108128391804,0.8333333333333334,0.8215564206007098,82.15564206007097,99.2,120,15,152,32
119247840,Samsung UE75DU8500UXCE 191 см черный,TVs,28,28,0,5.0,5.0,0.853556874184345,1.0,1.0,0.8396460818877607,0.0,32.0,0.875,1.0,1.0,0.38669960537370857,0.8764725954653572,0.8484848484848485,0.8196672150497843,81.96672150497844,100.0,130,16,1,-129
148535805,Samsung UE32F6000FUXKZ 81 см черный,TVs,29,29,0,4.862068965517241,4.827586206896552,0.8274741920948866,0.9714285714285716,0.9571428571428577,0.8309019765361874,0.2857142857142826,35.0,0.875,1.0,1.0,0.39632271201752794,0.8744250346743515,0.8529411764705882,0.819176337772215,81.9176337772215,97.24137931034483,132,17,247,115
108494502,Yasin 43G11 109 см черный,TVs,27,27,0,3.7777777777777777,3.7037037037037037,0.8283036840362024,0.8627864897466834,0.8582629674306401,0.9084662421560987,0.018094089264173312,829.0,0.875,1.0,1.0,0.7433625182707507,0.8766256677524574,0.84375,0.8180438206805067,81.80438206805067,75.55555555555556,135,18,581,446
144775425,Lenox 43UP77 109 см черный,TVs,29,29,0,4.862068965517241,4.862068965517241,0.8736695688722738,0.9609375000000004,0.9687500000000003,0.8650879573728559,0.09374999999999888,32.0,0.875,1.0,1.0,0.38669960537370857,0.8705251649015519,0.8529411764705882,0.8150436428101058,81.50436428101058,97.24137931034483,151,19,247,96
