product_id,product_name,category,num_reviews_total,num_reviews_clean,num_fakes_removed,avg_star_rating,avg_predicted_star,avg_predicted_confidence,agg_norm_rating,agg_predicted_star_norm,agg_predicted_confidence,agg_mean_mismatch,agg_helpful_votes_total,fuzzy_quality,fuzzy_consensus,fuzzy_dispute,fuzzy_engagement,topsis_score,confidence_discount,senticrank_score,senticrank_score_100,baseline_star_score,sentic_rank_overall,sentic_rank_in_category,baseline_rank_overall,rank_delta
100797845,"Apple MacBook Air 13 2020 13.3"" / 8 Гб / SSD 256 Гб / macOS / MGN63",Laptops,27,27,0,3.8518518518518516,3.925925925925926,0.8079927858045853,0.9070512820512822,0.9192994505494505,0.8855666383952437,0.048992673992673916,4368.0,0.875,1.0,1.0,0.9270473343247205,0.9230942695897123,0.84375,0.8667559996058959,86.6755999605896,77.03703703703704,4,1,567,563
119401105,"Liman N95 15.6"" / 16 Гб / SSD 512 Гб / Win 11 Pro / Z14202401662191NYM",Laptops,30,30,0,4.933333333333334,4.9,0.8676802044082985,0.9894957983193275,0.9842436974789913,0.8779110625988596,0.021008403361344803,238.0,0.875,1.0,1.0,0.605674736046389,0.9164330841963395,0.8571428571428571,0.865483887460113,86.5483887460113,98.66666666666667,6,2,167,161
115019992,"HYDRA Home H20 15.6"" / 12 Гб / SSD 512 Гб / Win 11 / MKII",Laptops,30,30,0,4.733333333333333,4.8,0.8286215944709782,0.9520547945205485,0.9623287671232883,0.8396616273487967,0.0410958904109587,219.0,0.875,1.0,1.0,0.596513408606057,0.9058597854733828,0.8571428571428571,0.8542241600254369,85.42241600254368,94.66666666666667,19,3,352,333
107333284,"Lenovo IdeaPad 3 15.6"" / 8 Гб / SSD 512 Гб / Win 11 / 15IAU7 / 82RK00EWRK",Laptops,26,26,0,4.769230769230769,4.730769230769231,0.862795825944417,0.941926345609065,0.9398016997167138,0.8966098744240218,0.008498583569404961,353.0,0.875,1.0,1.0,0.6491205181830163,0.9112746588607071,0.8387096774193549,0.8522488394601854,85.22488394601854,95.38461538461537,22,4,325,303
137582956,Apple MacBook Air 13 2025 / 16 Гб / SSD 256 Гб / macOS / MW123,Laptops,29,29,0,4.9655172413793105,5.0,0.8690240252735569,0.9943181818181818,1.0,0.8851067686331505,0.02272727272727298,132.0,0.875,1.0,1.0,0.5408528495301929,0.9044531542433288,0.8529411764705882,0.8509971589006179,85.09971589006179,99.3103448275862,27,5,129,102
115724796,"Oyan Lite X14 14.1"" / 8 Гб / SSD 512 Гб / Win 11 Home / R1526",Laptops,30,30,0,4.7,4.7,0.8567327238159412,0.9377593360995862,0.9377593360995862,0.8694804950781356,0.0,241.0,0.875,1.0,1.0,0.6070543293020705,0.9022931108574509,0.8571428571428571,0.8504259334666453,85.04259334666453,94.0,28,6,370,342
138321653,"Apple MacBook Air 13 2025 13.6"" / 16 Гб / SSD 256 Гб / macOS / MC6T4",Laptops,29,29,0,4.862068965517241,4.862068965517241,0.8779717786079431,0.9687500000000007,0.9687500000000007,0.8787096425115227,0.0,128.0,0.875,1.0,1.0,0.5374756112835961,0.899705733939026,0.8529411764705882,0.8459663139961424,84.59663139961424,97.24137931034483,35,7,247,212
119194958,"HYDRA Home H14 14"" / 12 Гб / SSD 256 Гб / Win 11 / MKII",Laptops,29,29,0,4.862068965517241,4.827586206896552,0.8296265546103653,0.9648437500000003,0.9609375000000007,0.861425509706541,0.015624999999998314,128.0,0.875,1.0,1.0,0.5374756112835961,0.8987737182378686,0.8529411764705882,0.8449786562493007,84.49786562493007,97.24137931034483,36,8,247,211
145214512,"Castom GS-R7 15.6"" / 32 Гб / SSD 1000 Гб / Win 11 / 101725188",Laptops,29,29,0,5.0,4.9655172413793105,0.7829206309549842,1.0,0.9882075471698107,0.7681463633060271,0.04716981132075676,106.0,0.875,0.9362927266101818,1.0,0.5167959841355053,0.8985488197657753,0.8529411764705882,0.844740331167502,84.4740331167502,100.0,38,9,1,-37
116297801,"Acer Nitro V 15 15.6"" / 16 Гб / SSD 512 Гб / Без ОС / ANV15-51 / NH.QNDER.002",Laptops,29,29,0,4.758620689655173,4.758620689655173,0.8210975601324056,0.926356589147286,0.9748062015503882,0.7955251050863907,0.2248062015503908,258.0,0.875,0.9910502101707994,1.0,0.6145627260384121,0.8983859031224515,0.8529411764705882,0.8445676882767563,84.45676882767563,95.17241379310344,39,10,336,297
138452161,"Apple MacBook Air 13 2025 13.6"" / 16 Гб / SSD 256 Гб / macOS / MW0W3",Laptops,28,28,0,5.0,4.964285714285714,0.8252872835228972,1.0,0.9865591397849455,0.8377152894415434,0.05376344086021768,93.0,0.875,1.0,1.0,0.5024700414671426,0.8976472661398605,0.8484848484848485,0.8419887944701236,84.19887944701236,100.0,45,11,1,-44
